Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2024-05-15 17:43,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 17:44,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 17:44,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 17:44,VR2W-105458,A69-1604-37472,,,,,Hammersley Deep,,,,
2024-05-15 17:45,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 17:45,VR2W-105458,A69-1604-37323,,,,,Hammersley Deep,,,,
2024-05-15 17:45,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 17:45,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 17:46,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 17:46,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 17:47,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 17:48,VR2W-105458,A69-1604-37472,,,,,Hammersley Deep,,,,
2024-05-15 17:49,VR2W-105458,A69-1604-37472,,,,,Hammersley Deep,,,,
2024-05-15 17:49,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 17:49,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 17:49,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 17:50,VR2W-105458,A69-1604-37472,,,,,Hammersley Deep,,,,
2024-05-15 17:50,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 17:50,VR2W-105458,A69-1604-37342,,,,,Hammersley Deep,,,,
2024-05-15 17:50,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 17:51,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 17:51,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 17:52,VR2W-105458,A69-1604-37469,,,,,Hammersley Deep,,,,
2024-05-15 17:52,VR2W-105458,A69-1604-37469,,,,,Hammersley Deep,,,,
2024-05-15 17:53,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 17:55,VR2W-105458,A69-1604-37358,,,,,Hammersley Deep,,,,
2024-05-15 17:55,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 17:56,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 17:56,VR2W-105458,A69-1604-37449,,,,,Hammersley Deep,,,,
2024-05-15 17:57,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 17:57,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 17:58,VR2W-105458,A69-1604-37357,,,,,Hammersley Deep,,,,
2024-05-15 17:59,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 17:59,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 17:59,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 17:59,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 18:00,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 18:00,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 18:01,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 18:01,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:02,VR2W-105458,A69-1604-37342,,,,,Hammersley Deep,,,,
2024-05-15 18:03,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 18:03,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 18:03,VR2W-105458,A69-1604-37448,,,,,Hammersley Deep,,,,
2024-05-15 18:05,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:06,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 18:07,VR2W-105458,A69-1604-37449,,,,,Hammersley Deep,,,,
2024-05-15 18:08,VR2W-105458,A69-1604-37340,,,,,Hammersley Deep,,,,
2024-05-15 18:08,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 18:10,VR2W-105458,A69-1604-37452,,,,,Hammersley Deep,,,,
2024-05-15 18:10,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 18:11,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:11,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 18:12,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 18:12,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:13,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:13,VR2W-105458,A69-1604-37342,,,,,Hammersley Deep,,,,
2024-05-15 18:14,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 18:14,VR2W-105458,A69-1604-37340,,,,,Hammersley Deep,,,,
2024-05-15 18:15,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 18:15,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:15,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:16,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 18:16,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:17,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 18:17,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:18,VR2W-105458,A69-1604-37342,,,,,Hammersley Deep,,,,
2024-05-15 18:18,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 18:19,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 18:19,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 18:20,VR2W-105458,A69-1604-37323,,,,,Hammersley Deep,,,,
2024-05-15 18:20,VR2W-105458,A69-1604-37445,,,,,Hammersley Deep,,,,
2024-05-15 18:20,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:21,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 18:21,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:22,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 18:22,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 18:22,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:22,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:23,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 18:23,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:23,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:24,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 18:25,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 18:25,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 18:25,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:25,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:27,VR2W-105458,A69-1604-37446,,,,,Hammersley Deep,,,,
2024-05-15 18:27,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 18:28,VR2W-105458,A69-1604-37446,,,,,Hammersley Deep,,,,
2024-05-15 18:28,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:28,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 18:29,VR2W-105458,A69-1604-37445,,,,,Hammersley Deep,,,,
2024-05-15 18:29,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 18:29,VR2W-105458,A69-1604-37446,,,,,Hammersley Deep,,,,
2024-05-15 18:29,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 18:30,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:30,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 18:30,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:30,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 18:30,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 18:31,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:31,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:31,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 18:31,VR2W-105458,A69-1604-37342,,,,,Hammersley Deep,,,,
2024-05-15 18:31,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 18:32,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 18:32,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 18:32,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:33,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:34,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 18:34,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 18:34,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 18:34,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 18:36,VR2W-105458,A69-1604-37342,,,,,Hammersley Deep,,,,
2024-05-15 18:36,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 18:37,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:38,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 18:38,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:40,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 18:41,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 18:41,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:41,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 18:42,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 18:42,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 18:42,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 18:43,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 18:43,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 18:44,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 18:44,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 18:45,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 18:46,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 18:46,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:46,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:46,VR2W-105458,A69-1604-37446,,,,,Hammersley Deep,,,,
2024-05-15 18:47,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:47,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:49,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:49,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 18:49,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 18:50,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 18:51,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 18:51,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 18:51,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 18:52,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 18:53,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 18:54,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 18:55,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 18:55,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 18:55,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 18:56,VR2W-105458,A69-1604-37357,,,,,Hammersley Deep,,,,
2024-05-15 18:56,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:56,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 18:56,VR2W-105458,A69-1604-37446,,,,,Hammersley Deep,,,,
2024-05-15 18:56,VR2W-105458,A69-1604-37357,,,,,Hammersley Deep,,,,
2024-05-15 18:57,VR2W-105458,A69-1604-37442,,,,,Hammersley Deep,,,,
2024-05-15 18:57,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 18:57,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 18:58,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 18:58,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 18:59,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 18:59,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:00,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:01,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:01,VR2W-105458,A69-1604-37342,,,,,Hammersley Deep,,,,
2024-05-15 19:01,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:02,VR2W-105458,A69-1604-37342,,,,,Hammersley Deep,,,,
2024-05-15 19:02,VR2W-105458,A69-1604-37446,,,,,Hammersley Deep,,,,
2024-05-15 19:02,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:02,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:02,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:02,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 19:03,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:03,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:03,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:04,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 19:05,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:05,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:05,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 19:06,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 19:06,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:07,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:07,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:08,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 19:08,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:09,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:09,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:09,VR2W-105458,A69-1604-37357,,,,,Hammersley Deep,,,,
2024-05-15 19:09,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:09,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 19:10,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:11,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:11,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 19:13,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:14,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:14,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:15,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 19:15,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:15,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 19:16,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:17,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:19,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:19,VR2W-105458,A69-1601-35438,,,,,Hammersley Deep,,,,
2024-05-15 19:19,VR2W-105458,A69-1602-31461,,,,,Hammersley Deep,,,,
2024-05-15 19:19,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 19:20,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:20,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:21,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:21,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-15 19:22,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 19:22,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 19:22,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:23,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:23,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 19:25,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:25,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 19:25,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:26,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:27,VR2W-105458,A69-1604-37340,,,,,Hammersley Deep,,,,
2024-05-15 19:27,VR2W-105458,A69-1604-37471,,,,,Hammersley Deep,,,,
2024-05-15 19:27,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:27,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 19:28,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:29,VR2W-105458,A69-1604-37340,,,,,Hammersley Deep,,,,
2024-05-15 19:30,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:31,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:31,VR2W-105458,A69-1604-37307,,,,,Hammersley Deep,,,,
2024-05-15 19:32,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:32,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 19:33,VR2W-105458,A69-1604-37301,,,,,Hammersley Deep,,,,
2024-05-15 19:33,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 19:35,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 19:36,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 19:37,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:38,VR2W-105458,A69-1604-37322,,,,,Hammersley Deep,,,,
2024-05-15 19:38,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:39,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 19:39,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:39,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:40,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 19:40,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:40,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 19:40,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 19:40,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:41,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 19:42,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 19:42,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:43,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 19:44,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:44,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:44,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 19:44,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 19:44,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:44,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:45,VR2W-105458,A69-1604-37321,,,,,Hammersley Deep,,,,
2024-05-15 19:45,VR2W-105458,A69-1604-37336,,,,,Hammersley Deep,,,,
2024-05-15 19:45,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:45,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:46,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 19:46,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:46,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 19:46,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:47,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:48,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 19:48,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:48,VR2W-105458,A69-1604-37340,,,,,Hammersley Deep,,,,
2024-05-15 19:49,VR2W-105458,A69-1604-37340,,,,,Hammersley Deep,,,,
2024-05-15 19:49,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 19:50,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:50,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 19:51,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:52,VR2W-105458,A69-1604-37340,,,,,Hammersley Deep,,,,
2024-05-15 19:53,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 19:53,VR2W-105458,A69-1604-37340,,,,,Hammersley Deep,,,,
2024-05-15 19:54,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 19:54,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:54,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 19:55,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 19:56,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 19:56,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:57,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 19:57,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 19:58,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 19:58,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 19:59,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
2024-05-15 19:59,VR2W-105458,A69-1604-37472,,,,,Hammersley Deep,,,,
2024-05-15 19:59,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 19:59,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 20:00,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 20:00,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 20:00,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 20:00,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 20:00,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 20:00,VR2W-105458,A69-1604-37451,,,,,Hammersley Deep,,,,
2024-05-15 20:00,VR2W-105458,A69-1604-37472,,,,,Hammersley Deep,,,,
2024-05-15 20:02,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 20:02,VR2W-105458,A69-1604-37299,,,,,Hammersley Deep,,,,
2024-05-15 20:02,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 20:03,VR2W-105458,A69-1604-37335,,,,,Hammersley Deep,,,,
2024-05-15 20:03,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 20:03,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 20:04,VR2W-105458,A69-1604-37456,,,,,Hammersley Deep,,,,
2024-05-15 20:04,VR2W-105458,A69-1604-37339,,,,,Hammersley Deep,,,,
2024-05-15 20:04,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 20:04,VR2W-105458,A69-1604-37345,,,,,Hammersley Deep,,,,
2024-05-15 20:05,VR2W-105458,A69-1604-37486,,,,,Hammersley Deep,,,,
2024-05-15 20:05,VR2W-105458,A69-1604-37438,,,,,Hammersley Deep,,,,
2024-05-15 20:06,VR2W-105458,A69-1604-37351,,,,,Hammersley Deep,,,,
2024-05-15 20:06,VR2W-105458,A69-1604-37304,,,,,Hammersley Deep,,,,
